experiment	tube	timepoint	date	rootID	layerID	segmentID	x start [pxl]	y start [pxl]	x end [pxl]	y end [pxl]	length_pixel	startDiameter_pixel	endDiameter_pixel	surfaceArea_pixel^2	volume_pixel^3	children	status	statusName
me	T23	1	25.02.15	192	1	7	260.0	74.0	287.0	104.0	40.36087214122113	9.385496139526367	13.407851219177246	1446.8617049776021	4159.983944556242	1	0	LIVING
me	T23	1	25.02.15	192	1	8	287.0	104.0	310.0	132.0	36.235341863986875	13.407851219177246	13.407851219177246	1526.3053196778187	5116.118688582818	1	0	LIVING
me	T23	1	25.02.15	192	1	9	310.0	132.0	325.0	158.0	30.01666203960727	13.407851219177246	13.407851219177246	1264.3620452649143	4238.094570934247	1	0	LIVING
me	T23	1	25.02.15	192	1	10	325.0	158.0	340.0	169.0	18.601075237738275	13.407851219177246	13.407851219177246	783.5146193364353	2626.3118755368932	1	0	LIVING
me	T23	1	25.02.15	192	1	11	340.0	169.0	404.0	204.0	72.94518489934754	13.407851219177246	13.407851219177246	3072.5975809658385	10299.23286239473	1	0	LIVING
me	T23	1	25.02.15	192	1	12	404.0	204.0	485.0	280.0	111.07204868912791	13.407851219177246	13.407851219177246	4678.577600235637	15682.418181968387	1	0	LIVING
me	T23	1	25.02.15	192	1	13	485.0	280.0	532.0	297.0	49.9799959983992	13.407851219177246	12.067066192626953	2000.174837235849	6374.593573212646	1	0	LIVING
me	T23	1	25.02.15	192	1	14	532.0	297.0	576.0	310.0	45.880278987817846	12.067066192626953	12.067066192626953	1739.3124986464293	5247.099804370061	1	0	LIVING
me	T23	1	25.02.15	192	1	15	576.0	310.0	632.0	315.0	56.22277118748239	12.067066192626953	12.067066192626953	2131.3943766752473	6429.919307537599	1	0	LIVING
me	T23	1	25.02.15	192	1	16	632.0	315.0	677.0	325.0	46.09772228646444	12.067066192626953	12.067066192626953	1747.555732023091	5271.967715266878	1	0	LIVING
me	T23	1	25.02.15	192	1	17	677.0	325.0	716.0	326.0	39.01281840626232	12.067066192626953	12.067066192626953	1478.9683968454624	4461.702420810843	1	0	LIVING
me	T23	1	25.02.15	192	1	18	716.0	326.0	801.0	347.0	87.55569655939013	12.067066192626953	12.067066192626953	3319.219514638886	10013.310477258523	1	0	LIVING
me	T23	1	25.02.15	192	1	19	801.0	347.0	912.0	361.0	111.87939935484101	12.067066192626953	12.067066192626953	4241.326381005632	12795.091647627036	1	0	LIVING
me	T23	1	25.02.15	192	1	20	912.0	361.0	942.0	375.0	33.1058907144937	12.067066192626953	10.72628116607666	1185.5565386822009	3381.0532071451803	1	0	LIVING
me	T23	1	25.02.15	192	1	21	942.0	375.0	957.0	373.0	15.132745950421556	10.72628116607666	10.72628116607666	509.9373124255018	1367.432749762272	1	0	LIVING
me	T23	1	25.02.15	192	1	22	957.0	373.0	977.0	356.0	26.248809496813376	10.72628116607666	13.407851219177246	996.3846093339112	3014.2996880183273	1	0	LIVING
me	T23	1	25.02.15	192	1	23	977.0	356.0	1000.0	333.0	32.526911934581186	13.407851219177246	13.407851219177246	1370.098808638114	4592.520270818511	0	0	LIVING
me	T23	1	25.02.15	196	1	1	116.0	32.0	141.0	27.0	25.495097567963924	6.703926086425781	6.703926086425781	536.9523759094211	899.9222477667685	1	0	LIVING
me	T23	1	25.02.15	196	1	2	141.0	27.0	172.0	27.0	31.0	6.703926086425781	6.703926086425781	652.8911532430504	1094.2334935726926	1	0	LIVING
me	T23	1	25.02.15	196	1	3	172.0	27.0	204.0	35.0	32.984845004941285	6.703926086425781	6.703926086425781	694.6939837038511	1164.294264022925	1	0	LIVING
me	T23	1	25.02.15	196	1	4	204.0	35.0	232.0	42.0	28.861739379323623	6.703926086425781	6.703926086425781	607.8572357408698	1018.7574810200596	0	0	LIVING
me	T23	1	25.02.15	200	1	1	294.0	87.0	316.0	111.0	32.55764119219941	5.35460090637207	4.005275726318359	478.7801741909338	563.9248634019777	1	0	LIVING
me	T23	1	25.02.15	200	1	2	316.0	111.0	330.0	136.0	28.653097563788805	4.005275726318359	4.005275726318359	360.54034491976495	361.01587879451495	1	0	LIVING
me	T23	1	25.02.15	200	1	3	330.0	136.0	350.0	154.0	26.90724809414742	4.005275726318359	4.005275726318359	338.5724174186916	339.0189767450117	1	0	LIVING
me	T23	1	25.02.15	200	1	4	350.0	154.0	375.0	166.0	27.730849247724095	4.005275726318359	4.005275726318359	348.9357452692246	349.3959732834391	1	0	LIVING
me	T23	1	25.02.15	200	1	5	375.0	166.0	408.0	188.0	39.66106403010388	4.005275726318359	6.703926086425781	667.56342507122	912.0217519330014	1	0	LIVING
me	T23	1	25.02.15	200	1	6	408.0	188.0	453.0	230.0	61.554853586049575	6.703926086425781	6.703926086425781	1296.4070756613878	2172.754273736084	1	0	LIVING
me	T23	1	25.02.15	200	1	7	453.0	230.0	495.0	268.0	56.639209034025185	6.703926086425781	5.35460090637207	1072.9071132868537	1623.8445390971158	1	0	LIVING
me	T23	1	25.02.15	200	1	8	495.0	268.0	504.0	273.0	10.295630140987	5.35460090637207	5.35460090637207	173.19283150624284	231.84462356010928	1	0	LIVING
me	T23	1	25.02.15	200	1	9	504.0	273.0	535.0	284.0	32.89376840679705	5.35460090637207	5.35460090637207	553.3381455307049	740.7262352390779	0	0	LIVING
me	T23	1	25.02.15	204	1	1	335.0	121.0	340.0	135.0	14.866068747318506	5.35460090637207	4.005275726318359	218.79274298573793	257.4924190043777	1	0	LIVING
me	T23	1	25.02.15	204	1	2	340.0	135.0	353.0	147.0	17.69180601295413	4.005275726318359	4.005275726318359	222.61501842736925	222.90863600382625	1	0	LIVING
me	T23	1	25.02.15	204	1	3	353.0	147.0	376.0	156.0	24.698178070456937	4.005275726318359	4.005275726318359	310.7758112569959	311.18570831231295	1	0	LIVING
me	T23	1	25.02.15	204	1	4	376.0	156.0	395.0	165.0	21.02379604162864	4.005275726318359	4.005275726318359	264.54126502367876	264.89018112852125	1	0	LIVING
me	T23	1	25.02.15	204	1	5	395.0	165.0	422.0	192.0	38.18376618407357	4.005275726318359	4.005275726318359	480.4642220511518	481.0979292531615	1	0	LIVING
me	T23	1	25.02.15	204	1	6	422.0	192.0	428.0	199.0	9.219544457292887	4.005275726318359	4.005275726318359	116.00901896332178	116.16202879723052	0	0	LIVING
me	T23	1	25.02.15	208	1	1	342.0	90.0	371.0	66.0	37.64306044943742	6.703926086425781	5.35460090637207	713.1301580333139	1079.2254904019003	1	0	LIVING
me	T23	1	25.02.15	208	1	2	371.0	66.0	400.0	52.0	32.202484376209235	5.35460090637207	5.35460090637207	541.7093829398729	725.1593895336646	1	0	LIVING
me	T23	1	25.02.15	208	1	3	400.0	52.0	423.0	49.0	23.194827009486403	5.35460090637207	5.35460090637207	390.1827970760145	522.3182906646938	1	0	LIVING
me	T23	1	25.02.15	208	1	4	423.0	49.0	453.0	56.0	30.805843601498726	5.35460090637207	5.35460090637207	518.2151269247673	693.7087983384358	1	0	LIVING
me	T23	1	25.02.15	208	1	5	453.0	56.0	492.0	76.0	43.829214001622255	5.35460090637207	5.35460090637207	737.2939365230843	986.9786969802154	1	0	LIVING
me	T23	1	25.02.15	208	1	6	492.0	76.0	545.0	123.0	70.83784299369935	5.35460090637207	5.35460090637207	1191.632414710783	1595.1790048578714	1	0	LIVING
me	T23	1	25.02.15	208	1	7	545.0	123.0	568.0	135.0	25.942243542145693	5.35460090637207	5.35460090637207	436.399768946831	584.186650644081	1	0	LIVING
me	T23	1	25.02.15	208	1	8	568.0	135.0	617.0	147.0	50.44799302251776	5.35460090637207	5.35460090637207	848.6348708850792	1136.025264262979	1	0	LIVING
me	T23	1	25.02.15	208	1	9	617.0	147.0	653.0	164.0	39.81205847478876	5.35460090637207	5.35460090637207	669.7174472003485	896.5174140721023	1	0	LIVING
me	T23	1	25.02.15	208	1	10	653.0	164.0	678.0	174.0	26.92582403567252	5.35460090637207	5.35460090637207	452.9455352919192	606.3356445512119	1	0	LIVING
me	T23	1	25.02.15	208	1	11	678.0	174.0	758.0	205.0	85.7962703152066	5.35460090637207	5.35460090637207	1443.2627032133403	1932.0239481896872	1	0	LIVING
me	T23	1	25.02.15	208	1	12	758.0	205.0	796.0	244.0	54.45181356024793	5.35460090637207	5.35460090637207	915.9870393562223	1226.186260011734	1	0	LIVING
me	T23	1	25.02.15	208	1	13	796.0	244.0	821.0	253.0	26.570660511172846	5.35460090637207	5.35460090637207	446.97098340791587	598.3378093034108	1	0	LIVING
me	T23	1	25.02.15	208	1	14	821.0	253.0	861.0	260.0	40.607881008493905	5.35460090637207	5.35460090637207	683.1047538636055	914.4383352028057	1	0	LIVING
me	T23	1	25.02.15	208	1	15	861.0	260.0	908.0	288.0	54.70831746635972	5.35460090637207	5.35460090637207	920.3019416189851	1231.9624049139718	1	0	LIVING
me	T23	1	25.02.15	208	1	16	908.0	288.0	948.0	309.0	45.17742799230607	5.35460090637207	5.35460090637207	759.9735583942403	1017.3387779920803	1	0	LIVING
me	T23	1	25.02.15	208	1	17	948.0	309.0	969.0	312.0	21.213203435596427	5.35460090637207	5.35460090637207	356.84797511351695	477.6946236103218	1	0	LIVING
me	T23	1	25.02.15	208	1	18	969.0	312.0	1010.0	321.0	41.97618372363071	5.35460090637207	6.703926086425781	795.1941499149997	1203.4560134977726	1	0	LIVING
me	T23	1	25.02.15	208	1	19	1010.0	321.0	1028.0	334.0	22.20360331117452	6.703926086425781	5.35460090637207	420.763431677788	636.576686010388	1	0	LIVING
me	T23	1	25.02.15	208	1	20	1028.0	334.0	1077.0	367.0	59.07622195096772	5.35460090637207	5.35460090637207	993.77872109521	1330.3221125873258	1	0	LIVING
me	T23	1	25.02.15	208	1	21	1077.0	367.0	1123.0	388.0	50.566787519082126	5.35460090637207	5.35460090637207	850.6332289210226	1138.7003667054544	1	0	LIVING
me	T23	1	25.02.15	208	1	22	1123.0	388.0	1147.0	394.0	24.73863375370596	5.35460090637207	5.35460090637207	416.15267533197397	557.0828741396036	1	0	LIVING
me	T23	1	25.02.15	208	1	23	1147.0	394.0	1178.0	410.0	34.88552708502482	5.35460090637207	5.35460090637207	586.8434599636813	785.5781320781022	0	0	LIVING
me	T23	1	25.02.15	212	1	1	3.0	303.0	14.0	308.0	12.083045973594572	2.6559505462646484	5.35460090637207	152.98536496885043	158.00024390007908	1	0	LIVING
me	T23	1	25.02.15	212	1	2	14.0	308.0	24.0	297.0	14.866068747318506	5.35460090637207	5.35460090637207	250.07663488849175	334.76514456553224	1	0	LIVING
me	T23	1	25.02.15	212	1	3	24.0	297.0	40.0	274.0	28.0178514522438	5.35460090637207	4.005275726318359	412.05074417768924	485.29200748145877	1	0	LIVING
me	T23	1	25.02.15	212	1	4	40.0	274.0	55.0	265.0	17.4928556845359	4.005275726318359	4.005275726318359	220.11163742745742	220.4019531751908	1	0	LIVING
me	T23	1	25.02.15	212	1	5	55.0	265.0	91.0	262.0	36.124783736376884	4.005275726318359	4.005275726318359	454.55615957296214	455.15569539440065	1	0	LIVING
me	T23	1	25.02.15	212	1	6	91.0	262.0	101.0	257.0	11.180339887498949	4.005275726318359	4.005275726318359	140.68159962060528	140.86715129912406	1	0	LIVING
me	T23	1	25.02.15	212	1	7	101.0	257.0	104.0	242.0	15.297058540778355	4.005275726318359	4.005275726318359	192.48204318126045	192.73591693798008	1	0	LIVING
me	T23	1	25.02.15	212	1	8	104.0	242.0	100.0	199.0	43.18564576337837	4.005275726318359	4.005275726318359	543.4025966808028	544.1193163100758	1	0	LIVING
me	T23	1	25.02.15	212	1	9	100.0	199.0	102.0	178.0	21.095023109728988	4.005275726318359	4.005275726318359	265.43751128966636	265.7876094964999	1	0	LIVING
me	T23	1	25.02.15	212	1	10	102.0	178.0	116.0	155.0	26.92582403567252	4.005275726318359	4.005275726318359	338.80615746546175	339.2530250826893	1	0	LIVING
me	T23	1	25.02.15	212	1	11	116.0	155.0	134.0	145.0	20.591260281974	4.005275726318359	4.005275726318359	259.09869143704157	259.4404290717274	1	0	LIVING
me	T23	1	25.02.15	212	1	12	134.0	145.0	153.0	130.0	24.20743687382041	4.005275726318359	4.005275726318359	304.60084186990684	305.0025944632782	1	0	LIVING
me	T23	1	25.02.15	212	1	13	153.0	130.0	161.0	107.0	24.351591323771842	4.005275726318359	4.005275726318359	306.4147293559458	306.81887437212566	1	0	LIVING
me	T23	1	25.02.15	212	1	14	161.0	107.0	166.0	96.0	12.083045973594572	4.005275726318359	4.005275726318359	152.0403004702265	152.2408336816119	1	0	LIVING
me	T23	1	25.02.15	212	1	15	166.0	96.0	185.0	92.0	19.4164878389476	4.005275726318359	4.005275726318359	244.31659463692975	244.63883545838144	1	0	LIVING
me	T23	1	25.02.15	212	1	16	185.0	92.0	210.0	86.0	25.709920264364882	4.005275726318359	4.005275726318359	323.5065074321433	323.93319561046707	1	0	LIVING
me	T23	1	25.02.15	212	1	17	210.0	86.0	240.0	89.0	30.14962686336267	4.005275726318359	4.005275726318359	379.3710904839995	379.8714611281396	1	0	LIVING
me	T23	1	25.02.15	212	1	18	240.0	89.0	246.0	82.0	9.219544457292887	4.005275726318359	4.005275726318359	116.00901896332178	116.16202879723052	0	0	LIVING
me	T23	1	25.02.15	216	1	1	59.0	186.0	111.0	189.0	52.08646657242167	5.350330829620361	5.3503313064575195	875.4985780877452	1171.0517690725126	1	0	LIVING
me	T23	1	25.02.15	216	1	2	111.0	189.0	138.0	197.0	28.160255680657446	5.3503313064575195	5.3503313064575195	473.3333902141998	633.12261503247	1	0	LIVING
me	T23	1	25.02.15	216	1	3	138.0	197.0	168.0	207.0	31.622776601683793	5.3503313064575195	5.3503313064575195	531.5333861525439	710.9699302338942	1	0	LIVING
me	T23	1	25.02.15	216	1	4	168.0	207.0	194.0	233.0	36.76955262170047	5.3503313064575195	5.3503313064575195	618.0432875488215	826.6840888598607	1	0	LIVING
me	T23	1	25.02.15	216	1	5	194.0	233.0	224.0	292.0	66.18912297349165	5.3503313064575195	5.3503313064575195	1112.5439458941712	1488.1196782764584	1	0	LIVING
me	T23	1	25.02.15	216	1	6	224.0	292.0	254.0	311.0	35.510561809129406	5.3503313064575195	5.3503313064575195	596.8814630142483	798.3783957370405	1	0	LIVING
me	T23	1	25.02.15	216	1	7	254.0	311.0	284.0	321.0	31.622776601683793	5.3503313064575195	5.3503313064575195	531.5333861525439	710.9699302338942	1	0	LIVING
me	T23	1	25.02.15	216	1	8	284.0	321.0	330.0	331.0	47.07440918375928	5.3503313064575195	6.6953864097595215	890.8031321546849	1346.7326740928972	1	0	LIVING
me	T23	1	25.02.15	216	1	9	330.0	331.0	390.0	333.0	60.03332407921454	6.6953864097595215	6.6953864097595215	1262.7515500432182	2113.6523650983313	1	0	LIVING
me	T23	1	25.02.15	216	1	10	390.0	333.0	421.0	330.0	31.144823004794873	6.6953864097595215	8.040441513061523	721.0768084475939	1331.586234383998	1	0	LIVING
me	T23	1	25.02.15	216	1	11	421.0	330.0	487.0	316.0	67.468511173732	8.040441513061523	6.6953864097595215	1561.7702084655682	2884.5930740878907	1	0	LIVING
me	T23	1	25.02.15	216	1	12	487.0	316.0	525.0	311.0	38.3275357934736	6.6953864097595215	8.040441513061523	887.3034660647229	1638.6806581816872	1	0	LIVING
me	T23	1	25.02.15	216	1	13	525.0	311.0	540.0	318.0	16.55294535724685	8.040441513061523	8.040441513061523	418.12395653020747	840.4752921780923	1	0	LIVING
me	T23	1	25.02.15	216	1	14	540.0	318.0	560.0	350.0	37.73592452822641	8.040441513061523	8.040441513061523	953.2016040975826	1916.0404090614772	1	0	LIVING
me	T23	1	25.02.15	216	1	15	560.0	350.0	587.0	380.0	40.36087214122113	8.040441513061523	8.040441513061523	1019.507234783989	2049.32204349991	1	0	LIVING
me	T23	1	25.02.15	216	1	16	587.0	380.0	606.0	389.0	21.02379604162864	8.040441513061523	8.040441513061523	531.0567148318044	1067.482598379059	1	0	LIVING
me	T23	1	25.02.15	216	1	17	606.0	389.0	675.0	440.0	85.80209787645055	8.040441513061523	8.040441513061523	2167.3431445834626	4356.598884719416	1	0	LIVING
me	T23	1	25.02.15	216	1	18	675.0	440.0	741.0	488.0	81.60882305241266	8.040441513061523	8.040441513061523	2061.4218947753347	4143.685484303136	1	0	LIVING
me	T23	1	25.02.15	216	1	19	741.0	488.0	785.0	515.0	51.62363799656123	8.040441513061523	8.040441513061523	1304.0023575112828	2621.188633928554	1	0	LIVING
me	T23	1	25.02.15	216	1	20	785.0	515.0	819.0	563.0	58.82176467941097	8.040441513061523	10.730552673339844	1734.837153573109	4097.373854441042	1	0	LIVING
me	T23	1	25.02.15	216	1	21	819.0	563.0	861.0	617.0	68.41052550594829	10.730552673339844	8.040441513061523	2017.5021508550378	4765.302437020518	1	0	LIVING
me	T23	1	25.02.15	216	1	22	861.0	617.0	860.0	653.0	36.013886210738214	8.040441513061523	6.6953864097595215	833.7582255101491	1539.7613631487884	0	0	LIVING
me	T23	1	25.02.15	220	1	1	563.0	330.0	592.0	365.0	45.45327270945405	6.6953864097595215	6.6953864097595215	956.0721723932095	1600.3181372570427	1	0	LIVING
me	T23	1	25.02.15	220	1	2	592.0	365.0	630.0	392.0	46.61544808322666	6.6953864097595215	6.6953864097595215	980.5175746287576	1641.2359902180453	1	0	LIVING
me	T23	1	25.02.15	220	1	3	630.0	392.0	702.0	443.0	88.23264701911646	6.6953864097595215	6.6953864097595215	1855.9010932126814	3106.4937001449775	1	0	LIVING
me	T23	1	25.02.15	220	1	4	702.0	443.0	737.0	473.0	46.09772228646444	6.6953864097595215	6.6953864097595215	969.6276387075646	1623.0079082055456	1	0	LIVING
me	T23	1	25.02.15	220	1	5	737.0	473.0	794.0	507.0	66.37017402418047	6.6953864097595215	6.6953864097595215	1396.041971873575	2336.760082001981	1	0	LIVING
me	T23	1	25.02.15	220	1	6	794.0	507.0	837.0	562.0	69.81403870282824	6.6953864097595215	8.040441513061523	1616.0594928325356	2984.875299793024	1	0	LIVING
me	T23	1	25.02.15	220	1	7	837.0	562.0	864.0	601.0	47.43416490252569	8.040441513061523	8.040441513061523	1198.1771386122127	2408.468266236394	1	0	LIVING
me	T23	1	25.02.15	220	1	8	864.0	601.0	870.0	621.0	20.8806130178211	8.040441513061523	8.040441513061523	527.4399414340625	1060.2124847423404	1	0	LIVING
me	T23	1	25.02.15	220	1	9	870.0	621.0	872.0	641.0	20.09975124224178	8.040441513061523	6.6953864097595215	465.5090018614863	859.3579762707692	0	0	LIVING
me	T23	1	25.02.15	224	1	1	523.0	165.0	510.0	176.0	17.029386365926403	1.3151658773422241	2.6602210998535156	106.42329613641729	54.859481420057314	1	0	LIVING
me	T23	1	25.02.15	224	1	2	510.0	176.0	495.0	172.0	15.524174696260024	2.6602210998535156	2.6602210998535156	129.74066743549974	86.28471608601875	1	0	LIVING
me	T23	1	25.02.15	224	1	3	495.0	172.0	482.0	166.0	14.317821063276353	2.6602210998535156	2.6602210998535156	119.65877074412538	79.57969744522684	1	0	LIVING
me	T23	1	25.02.15	224	1	4	482.0	166.0	467.0	170.0	15.524174696260024	2.6602210998535156	2.6602210998535156	129.74066743549974	86.28471608601875	1	0	LIVING
me	T23	1	25.02.15	224	1	5	467.0	170.0	455.0	176.0	13.416407864998739	2.6602210998535156	2.6602210998535156	112.12536222045804	74.56956431986902	1	0	LIVING
me	T23	1	25.02.15	224	1	6	455.0	176.0	441.0	176.0	14.0	2.6602210998535156	2.6602210998535156	117.0026348991411	77.81322027349266	1	0	LIVING
me	T23	1	25.02.15	224	1	7	441.0	176.0	435.0	181.0	7.810249675906654	2.6602210998535156	2.6602210998535156	65.27284223580294	43.410048458735645	0	0	LIVING
me	T23	1	25.02.15	228	1	1	544.0	168.0	532.0	166.0	12.165525060596439	2.6602210998535156	2.6602210998535156	101.67132050152262	67.61704866306327	1	0	LIVING
me	T23	1	25.02.15	228	1	2	532.0	166.0	516.0	179.0	20.615528128088304	2.6602210998535156	2.6602208614349365	172.29079363026352	114.58289024133812	1	0	LIVING
me	T23	1	25.02.15	228	1	3	516.0	179.0	494.0	195.0	27.202941017470888	2.6602208614349365	2.6602208614349365	227.34396362818737	151.19628899315242	1	0	LIVING
me	T23	1	25.02.15	228	1	4	494.0	195.0	489.0	200.0	7.0710678118654755	2.6602208614349365	2.6602208614349365	59.09524938501115	39.30160388490187	1	0	LIVING
me	T23	1	25.02.15	228	1	5	489.0	200.0	486.0	210.0	10.44030650891055	2.6602208614349365	2.6602208614349365	87.25309008700563	58.02812273439579	1	0	LIVING
me	T23	1	25.02.15	228	1	6	486.0	210.0	473.0	221.0	17.029386365926403	2.6602208614349365	2.6602208614349365	142.3202069253858	94.65079605565533	1	0	LIVING
me	T23	1	25.02.15	228	1	7	473.0	221.0	463.0	218.0	10.44030650891055	2.6602208614349365	2.6602208614349365	87.25309008700563	58.02812273439579	1	0	LIVING
me	T23	1	25.02.15	228	1	8	463.0	218.0	457.0	212.0	8.48528137423857	2.6602208614349365	2.6602208614349365	70.91429926201337	47.16192466188224	0	0	LIVING
me	T23	1	25.02.15	232	1	1	164.0	196.0	195.0	223.0	41.10960958218893	4.001006126403809	2.6602208614349365	430.2047652987911	363.00075766679953	1	0	LIVING
me	T23	1	25.02.15	232	1	2	195.0	223.0	229.0	280.0	66.37017402418047	2.6602208614349365	2.681570529937744	556.9032386310967	371.85960495748054	0	0	LIVING
me	T23	1	25.02.15	236	1	1	235.0	289.0	248.0	299.0	16.401219466856727	2.681570529937744	2.681570529937744	138.17047062110345	92.62846633397969	0	0	LIVING
me	T23	1	25.02.15	240	1	1	254.0	187.0	219.0	206.0	39.824615503479755	2.681570529937744	2.6815707683563232	335.49858152558795	224.9157975158209	0	0	LIVING
me	T23	1	25.02.15	244	1	1	378.0	211.0	347.0	214.0	31.144823004794873	2.6815707683563232	1.3407855033874512	196.82798196939663	102.60560679868833	1	0	LIVING
me	T23	1	25.02.15	244	1	2	347.0	214.0	313.0	228.0	36.76955262170047	1.3407855033874512	1.3407855033874512	154.88077895498475	51.91547582721177	1	0	LIVING
me	T23	1	25.02.15	244	1	3	313.0	228.0	285.0	236.0	29.120439557122072	1.3407855033874512	1.3407855033874512	122.66117046680661	41.11557982387104	0	0	LIVING
me	T23	1	25.02.15	248	1	1	367.0	324.0	383.0	318.0	17.08800749063506	1.3407855033874512	1.3407855033874512	71.97813740535459	24.12681081389375	1	0	LIVING
