experiment	tube	timepoint	rootID	layerID	segmentID	length_pixel	startDiameter_pixel	endDiameter_pixel	surfaceArea_pixel^2	volume_pixel^3	children	status	statusName
me	T23	1	180	1	25	71.84705978674423	6.703926086425781	6.703926086425781	1513.17128133193	2536.047072044363	0	0	LIVING
me	T23	1	184	1	1	57.0087712549569	9.385496139526367	8.044711112976074	1560.9683985706172	3407.4730710184954	1	0	LIVING
me	T23	1	184	1	2	90.44888059008801	8.044711112976074	9.385496139526367	2476.495421574225	5406.2229044744445	1	0	LIVING
me	T23	1	184	1	3	49.09175083453431	9.385496139526367	6.703926086425781	1241.1685559949283	2518.384593062041	1	0	LIVING
me	T23	1	184	1	4	22.561028345356956	6.703926086425781	5.363141059875488	427.8308968961922	647.7028280000224	1	0	LIVING
me	T23	1	184	1	5	22.47220505424423	5.363141059875488	9.385496139526367	522.6967349632457	983.593556177024	1	0	LIVING
me	T23	1	184	1	6	23.769728648009426	9.385496139526367	9.385496139526367	700.8600930939048	1644.4799362677452	1	0	LIVING
me	T23	1	184	1	7	40.36087214122113	9.385496139526367	13.407851219177246	1446.8617049776021	4159.983944556242	1	0	LIVING
me	T23	1	184	1	8	36.235341863986875	13.407851219177246	13.407851219177246	1526.3053196778187	5116.118688582818	1	0	LIVING
me	T23	1	184	1	9	30.01666203960727	13.407851219177246	13.407851219177246	1264.3620452649143	4238.094570934247	1	0	LIVING
me	T23	1	184	1	10	18.601075237738275	13.407851219177246	13.407851219177246	783.5146193364353	2626.3118755368932	1	0	LIVING
me	T23	1	184	1	11	72.94518489934754	13.407851219177246	13.407851219177246	3072.5975809658385	10299.23286239473	1	0	LIVING
me	T23	1	184	1	12	111.07204868912791	13.407851219177246	13.407851219177246	4678.577600235637	15682.418181968387	1	0	LIVING
me	T23	1	184	1	13	49.9799959983992	13.407851219177246	12.067066192626953	2000.174837235849	6374.593573212646	1	0	LIVING
me	T23	1	184	1	14	45.880278987817846	12.067066192626953	12.067066192626953	1739.3124986464293	5247.099804370061	1	0	LIVING
me	T23	1	184	1	15	56.22277118748239	12.067066192626953	12.067066192626953	2131.3943766752473	6429.919307537599	1	0	LIVING
me	T23	1	184	1	16	46.09772228646444	12.067066192626953	12.067066192626953	1747.555732023091	5271.967715266878	1	0	LIVING
me	T23	1	184	1	17	39.01281840626232	12.067066192626953	12.067066192626953	1478.9683968454624	4461.702420810843	1	0	LIVING
me	T23	1	184	1	18	87.55569655939013	12.067066192626953	12.067066192626953	3319.219514638886	10013.310477258523	1	0	LIVING
me	T23	1	184	1	19	111.87939935484101	12.067066192626953	12.067066192626953	4241.326381005632	12795.091647627036	1	0	LIVING
me	T23	1	184	1	20	33.1058907144937	12.067066192626953	10.72628116607666	1185.5565386822009	3381.0532071451803	1	0	LIVING
me	T23	1	184	1	21	15.132745950421556	10.72628116607666	10.72628116607666	509.9373124255018	1367.432749762272	1	0	LIVING
me	T23	1	184	1	22	26.248809496813376	10.72628116607666	13.407851219177246	996.3846093339112	3014.2996880183273	1	0	LIVING
me	T23	1	184	1	23	29.832867780352597	13.407851219177246	13.407851219177246	1256.6202622101378	4212.144401948492	0	0	LIVING
me	T23	1	188	1	1	25.495097567963924	6.703926086425781	6.703926086425781	536.9523759094211	899.9222477667685	1	0	LIVING
me	T23	1	188	1	2	31.0	6.703926086425781	6.703926086425781	652.8911532430504	1094.2334935726926	1	0	LIVING
me	T23	1	188	1	3	32.984845004941285	6.703926086425781	6.703926086425781	694.6939837038511	1164.294264022925	1	0	LIVING
me	T23	1	188	1	4	28.861739379323623	6.703926086425781	6.703926086425781	607.8572357408698	1018.7574810200596	0	0	LIVING
me	T23	1	192	1	1	32.55764119219941	5.35460090637207	4.005275726318359	478.7801741909338	563.9248634019777	1	0	LIVING
me	T23	1	192	1	2	28.653097563788805	4.005275726318359	4.005275726318359	360.54034491976495	361.01587879451495	1	0	LIVING
me	T23	1	192	1	3	26.90724809414742	4.005275726318359	4.005275726318359	338.5724174186916	339.0189767450117	1	0	LIVING
me	T23	1	192	1	4	27.730849247724095	4.005275726318359	4.005275726318359	348.9357452692246	349.3959732834391	1	0	LIVING
me	T23	1	192	1	5	39.66106403010388	4.005275726318359	6.703926086425781	667.56342507122	912.0217519330014	1	0	LIVING
me	T23	1	192	1	6	61.554853586049575	6.703926086425781	6.703926086425781	1296.4070756613878	2172.754273736084	1	0	LIVING
me	T23	1	192	1	7	56.639209034025185	6.703926086425781	5.35460090637207	1072.9071132868537	1623.8445390971158	1	0	LIVING
me	T23	1	192	1	8	10.295630140987	5.35460090637207	5.35460090637207	173.19283150624284	231.84462356010928	1	0	LIVING
me	T23	1	192	1	9	32.89376840679705	5.35460090637207	5.35460090637207	553.3381455307049	740.7262352390779	0	0	LIVING
me	T23	1	196	1	1	14.866068747318506	5.35460090637207	4.005275726318359	218.79274298573793	257.4924190043777	1	0	LIVING
me	T23	1	196	1	2	17.69180601295413	4.005275726318359	4.005275726318359	222.61501842736925	222.90863600382625	1	0	LIVING
me	T23	1	196	1	3	24.698178070456937	4.005275726318359	4.005275726318359	310.7758112569959	311.18570831231295	1	0	LIVING
me	T23	1	196	1	4	21.02379604162864	4.005275726318359	4.005275726318359	264.54126502367876	264.89018112852125	1	0	LIVING
me	T23	1	196	1	5	38.18376618407357	4.005275726318359	4.005275726318359	480.4642220511518	481.0979292531615	1	0	LIVING
me	T23	1	196	1	6	9.219544457292887	4.005275726318359	4.005275726318359	116.00901896332178	116.16202879723052	0	0	LIVING
me	T23	1	200	1	1	37.64306044943742	6.703926086425781	5.35460090637207	713.1301580333139	1079.2254904019003	1	0	LIVING
me	T23	1	200	1	2	32.202484376209235	5.35460090637207	5.35460090637207	541.7093829398729	725.1593895336646	1	0	LIVING
me	T23	1	200	1	3	23.194827009486403	5.35460090637207	5.35460090637207	390.1827970760145	522.3182906646938	1	0	LIVING
me	T23	1	200	1	4	30.805843601498726	5.35460090637207	5.35460090637207	518.2151269247673	693.7087983384358	1	0	LIVING
me	T23	1	200	1	5	43.829214001622255	5.35460090637207	5.35460090637207	737.2939365230843	986.9786969802154	1	0	LIVING
me	T23	1	200	1	6	70.83784299369935	5.35460090637207	5.35460090637207	1191.632414710783	1595.1790048578714	1	0	LIVING
me	T23	1	200	1	7	25.942243542145693	5.35460090637207	5.35460090637207	436.399768946831	584.186650644081	1	0	LIVING
me	T23	1	200	1	8	50.44799302251776	5.35460090637207	5.35460090637207	848.6348708850792	1136.025264262979	1	0	LIVING
me	T23	1	200	1	9	39.81205847478876	5.35460090637207	5.35460090637207	669.7174472003485	896.5174140721023	1	0	LIVING
me	T23	1	200	1	10	26.92582403567252	5.35460090637207	5.35460090637207	452.9455352919192	606.3356445512119	1	0	LIVING
me	T23	1	200	1	11	85.7962703152066	5.35460090637207	5.35460090637207	1443.2627032133403	1932.0239481896872	1	0	LIVING
me	T23	1	200	1	12	54.45181356024793	5.35460090637207	5.35460090637207	915.9870393562223	1226.186260011734	1	0	LIVING
me	T23	1	200	1	13	26.570660511172846	5.35460090637207	5.35460090637207	446.97098340791587	598.3378093034108	1	0	LIVING
me	T23	1	200	1	14	40.607881008493905	5.35460090637207	5.35460090637207	683.1047538636055	914.4383352028057	1	0	LIVING
me	T23	1	200	1	15	54.70831746635972	5.35460090637207	5.35460090637207	920.3019416189851	1231.9624049139718	1	0	LIVING
me	T23	1	200	1	16	45.17742799230607	5.35460090637207	5.35460090637207	759.9735583942403	1017.3387779920803	1	0	LIVING
me	T23	1	200	1	17	21.213203435596427	5.35460090637207	5.35460090637207	356.84797511351695	477.6946236103218	1	0	LIVING
me	T23	1	200	1	18	41.97618372363071	5.35460090637207	6.703926086425781	795.1941499149997	1203.4560134977726	1	0	LIVING
me	T23	1	200	1	19	22.20360331117452	6.703926086425781	5.35460090637207	420.763431677788	636.576686010388	1	0	LIVING
me	T23	1	200	1	20	59.07622195096772	5.35460090637207	5.35460090637207	993.77872109521	1330.3221125873258	1	0	LIVING
me	T23	1	200	1	21	50.566787519082126	5.35460090637207	5.35460090637207	850.6332289210226	1138.7003667054544	1	0	LIVING
me	T23	1	200	1	22	24.73863375370596	5.35460090637207	5.35460090637207	416.15267533197397	557.0828741396036	1	0	LIVING
me	T23	1	200	1	23	34.88552708502482	5.35460090637207	5.35460090637207	586.8434599636813	785.5781320781022	0	0	LIVING
me	T23	1	204	1	1	12.083045973594572	2.6559505462646484	5.35460090637207	152.98536496885043	158.00024390007908	1	0	LIVING
me	T23	1	204	1	2	14.866068747318506	5.35460090637207	5.35460090637207	250.07663488849175	334.76514456553224	1	0	LIVING
me	T23	1	204	1	3	28.0178514522438	5.35460090637207	4.005275726318359	412.05074417768924	485.29200748145877	1	0	LIVING
me	T23	1	204	1	4	17.4928556845359	4.005275726318359	4.005275726318359	220.11163742745742	220.4019531751908	1	0	LIVING
me	T23	1	204	1	5	36.124783736376884	4.005275726318359	4.005275726318359	454.55615957296214	455.15569539440065	1	0	LIVING
me	T23	1	204	1	6	11.180339887498949	4.005275726318359	4.005275726318359	140.68159962060528	140.86715129912406	1	0	LIVING
me	T23	1	204	1	7	15.297058540778355	4.005275726318359	4.005275726318359	192.48204318126045	192.73591693798008	1	0	LIVING
me	T23	1	204	1	8	43.18564576337837	4.005275726318359	4.005275726318359	543.4025966808028	544.1193163100758	1	0	LIVING
me	T23	1	204	1	9	21.095023109728988	4.005275726318359	4.005275726318359	265.43751128966636	265.7876094964999	1	0	LIVING
me	T23	1	204	1	10	26.92582403567252	4.005275726318359	4.005275726318359	338.80615746546175	339.2530250826893	1	0	LIVING
me	T23	1	204	1	11	20.591260281974	4.005275726318359	4.005275726318359	259.09869143704157	259.4404290717274	1	0	LIVING
me	T23	1	204	1	12	24.20743687382041	4.005275726318359	4.005275726318359	304.60084186990684	305.0025944632782	1	0	LIVING
me	T23	1	204	1	13	24.351591323771842	4.005275726318359	4.005275726318359	306.4147293559458	306.81887437212566	1	0	LIVING
me	T23	1	204	1	14	12.083045973594572	4.005275726318359	4.005275726318359	152.0403004702265	152.2408336816119	1	0	LIVING
me	T23	1	204	1	15	19.4164878389476	4.005275726318359	4.005275726318359	244.31659463692975	244.63883545838144	1	0	LIVING
me	T23	1	204	1	16	25.709920264364882	4.005275726318359	4.005275726318359	323.5065074321433	323.93319561046707	1	0	LIVING
me	T23	1	204	1	17	30.14962686336267	4.005275726318359	4.005275726318359	379.3710904839995	379.8714611281396	1	0	LIVING
me	T23	1	204	1	18	9.219544457292887	4.005275726318359	4.005275726318359	116.00901896332178	116.16202879723052	0	0	LIVING
me	T23	1	208	1	1	52.08646657242167	5.350330829620361	5.3503313064575195	875.4985780877452	1171.0517690725126	1	0	LIVING
me	T23	1	208	1	2	28.160255680657446	5.3503313064575195	5.3503313064575195	473.3333902141998	633.12261503247	1	0	LIVING
me	T23	1	208	1	3	31.622776601683793	5.3503313064575195	5.3503313064575195	531.5333861525439	710.9699302338942	1	0	LIVING
me	T23	1	208	1	4	36.76955262170047	5.3503313064575195	5.3503313064575195	618.0432875488215	826.6840888598607	1	0	LIVING
me	T23	1	208	1	5	66.18912297349165	5.3503313064575195	5.3503313064575195	1112.5439458941712	1488.1196782764584	1	0	LIVING
me	T23	1	208	1	6	35.510561809129406	5.3503313064575195	5.3503313064575195	596.8814630142483	798.3783957370405	1	0	LIVING
me	T23	1	208	1	7	31.622776601683793	5.3503313064575195	5.3503313064575195	531.5333861525439	710.9699302338942	1	0	LIVING
me	T23	1	208	1	8	47.07440918375928	5.3503313064575195	6.6953864097595215	890.8031321546849	1346.7326740928972	1	0	LIVING
me	T23	1	208	1	9	60.03332407921454	6.6953864097595215	6.6953864097595215	1262.7515500432182	2113.6523650983313	1	0	LIVING
me	T23	1	208	1	10	31.144823004794873	6.6953864097595215	8.040441513061523	721.0768084475939	1331.586234383998	1	0	LIVING
me	T23	1	208	1	11	67.468511173732	8.040441513061523	6.6953864097595215	1561.7702084655682	2884.5930740878907	1	0	LIVING
me	T23	1	208	1	12	38.3275357934736	6.6953864097595215	8.040441513061523	887.3034660647229	1638.6806581816872	1	0	LIVING
me	T23	1	208	1	13	16.55294535724685	8.040441513061523	8.040441513061523	418.12395653020747	840.4752921780923	1	0	LIVING
me	T23	1	208	1	14	37.73592452822641	8.040441513061523	8.040441513061523	953.2016040975826	1916.0404090614772	1	0	LIVING
me	T23	1	208	1	15	40.36087214122113	8.040441513061523	8.040441513061523	1019.507234783989	2049.32204349991	1	0	LIVING
me	T23	1	208	1	16	21.02379604162864	8.040441513061523	8.040441513061523	531.0567148318044	1067.482598379059	1	0	LIVING
me	T23	1	208	1	17	85.80209787645055	8.040441513061523	8.040441513061523	2167.3431445834626	4356.598884719416	1	0	LIVING
me	T23	1	208	1	18	81.60882305241266	8.040441513061523	8.040441513061523	2061.4218947753347	4143.685484303136	1	0	LIVING
me	T23	1	208	1	19	51.62363799656123	8.040441513061523	8.040441513061523	1304.0023575112828	2621.188633928554	1	0	LIVING
me	T23	1	208	1	20	58.82176467941097	8.040441513061523	10.730552673339844	1734.837153573109	4097.373854441042	1	0	LIVING
me	T23	1	208	1	21	68.41052550594829	10.730552673339844	8.040441513061523	2017.5021508550378	4765.302437020518	1	0	LIVING
me	T23	1	208	1	22	36.013886210738214	8.040441513061523	6.6953864097595215	833.7582255101491	1539.7613631487884	0	0	LIVING
me	T23	1	212	1	1	45.45327270945405	6.6953864097595215	6.6953864097595215	956.0721723932095	1600.3181372570427	1	0	LIVING
me	T23	1	212	1	2	46.61544808322666	6.6953864097595215	6.6953864097595215	980.5175746287576	1641.2359902180453	1	0	LIVING
me	T23	1	212	1	3	88.23264701911646	6.6953864097595215	6.6953864097595215	1855.9010932126814	3106.4937001449775	1	0	LIVING
me	T23	1	212	1	4	46.09772228646444	6.6953864097595215	6.6953864097595215	969.6276387075646	1623.0079082055456	1	0	LIVING
me	T23	1	212	1	5	66.37017402418047	6.6953864097595215	6.6953864097595215	1396.041971873575	2336.760082001981	1	0	LIVING
me	T23	1	212	1	6	69.81403870282824	6.6953864097595215	8.040441513061523	1616.0594928325356	2984.875299793024	1	0	LIVING
me	T23	1	212	1	7	47.43416490252569	8.040441513061523	8.040441513061523	1198.1771386122127	2408.468266236394	1	0	LIVING
me	T23	1	212	1	8	20.8806130178211	8.040441513061523	8.040441513061523	527.4399414340625	1060.2124847423404	1	0	LIVING
me	T23	1	212	1	9	20.09975124224178	8.040441513061523	6.6953864097595215	465.5090018614863	859.3579762707692	0	0	LIVING
me	T23	1	216	1	1	17.029386365926403	1.3151658773422241	2.6602210998535156	106.42329613641729	54.859481420057314	1	0	LIVING
me	T23	1	216	1	2	15.524174696260024	2.6602210998535156	2.6602210998535156	129.74066743549974	86.28471608601875	1	0	LIVING
me	T23	1	216	1	3	14.317821063276353	2.6602210998535156	2.6602210998535156	119.65877074412538	79.57969744522684	1	0	LIVING
me	T23	1	216	1	4	15.524174696260024	2.6602210998535156	2.6602210998535156	129.74066743549974	86.28471608601875	1	0	LIVING
me	T23	1	216	1	5	13.416407864998739	2.6602210998535156	2.6602210998535156	112.12536222045804	74.56956431986902	1	0	LIVING
me	T23	1	216	1	6	14.0	2.6602210998535156	2.6602210998535156	117.0026348991411	77.81322027349266	1	0	LIVING
me	T23	1	216	1	7	7.810249675906654	2.6602210998535156	2.6602210998535156	65.27284223580294	43.410048458735645	0	0	LIVING
me	T23	1	220	1	1	12.165525060596439	2.6602210998535156	2.6602210998535156	101.67132050152262	67.61704866306327	1	0	LIVING
me	T23	1	220	1	2	20.615528128088304	2.6602210998535156	2.6602208614349365	172.29079363026352	114.58289024133812	1	0	LIVING
me	T23	1	220	1	3	27.202941017470888	2.6602208614349365	2.6602208614349365	227.34396362818737	151.19628899315242	1	0	LIVING
me	T23	1	220	1	4	7.0710678118654755	2.6602208614349365	2.6602208614349365	59.09524938501115	39.30160388490187	1	0	LIVING
me	T23	1	220	1	5	10.44030650891055	2.6602208614349365	2.6602208614349365	87.25309008700563	58.02812273439579	1	0	LIVING
me	T23	1	220	1	6	17.029386365926403	2.6602208614349365	2.6602208614349365	142.3202069253858	94.65079605565533	1	0	LIVING
me	T23	1	220	1	7	10.44030650891055	2.6602208614349365	2.6602208614349365	87.25309008700563	58.02812273439579	1	0	LIVING
me	T23	1	220	1	8	8.48528137423857	2.6602208614349365	2.6602208614349365	70.91429926201337	47.16192466188224	0	0	LIVING
me	T23	1	224	1	1	41.10960958218893	4.001006126403809	2.6602208614349365	430.2047652987911	363.00075766679953	1	0	LIVING
me	T23	1	224	1	2	66.37017402418047	2.6602208614349365	2.681570529937744	556.9032386310967	371.85960495748054	0	0	LIVING
me	T23	1	228	1	1	16.401219466856727	2.681570529937744	2.681570529937744	138.17047062110345	92.62846633397969	0	0	LIVING
me	T23	1	232	1	1	39.824615503479755	2.681570529937744	2.6815707683563232	335.49858152558795	224.9157975158209	0	0	LIVING
me	T23	1	236	1	1	31.144823004794873	2.6815707683563232	1.3407855033874512	196.82798196939663	102.60560679868833	1	0	LIVING
me	T23	1	236	1	2	36.76955262170047	1.3407855033874512	1.3407855033874512	154.88077895498475	51.91547582721177	1	0	LIVING
me	T23	1	236	1	3	29.120439557122072	1.3407855033874512	1.3407855033874512	122.66117046680661	41.11557982387104	0	0	LIVING
me	T23	1	240	1	1	17.08800749063506	1.3407855033874512	1.3407855033874512	71.97813740535459	24.12681081389375	1	0	LIVING
me	T23	1	240	1	2	31.38470965295043	1.3407855033874512	1.3407855033874512	132.19873323822324	44.31253630130396	1	0	LIVING
me	T23	1	240	1	3	41.78516483155236	1.3407855033874512	1.3407855033874512	176.00755017219916	58.99709297709135	0	0	LIVING
me	T23	1	244	1	1	33.1058907144937	1.3407855033874512	2.6815707683563232	209.21590063282048	109.06628060942035	0	0	LIVING
me	T23	1	248	1	1	24.515301344262525	1.3407855033874512	1.3407855033874512	103.2633985944855	34.61351698861149	1	0	LIVING
me	T23	1	248	1	2	24.186773244895647	1.3407855033874512	1.3407855033874512	101.87957191424155	34.14966330029723	0	0	LIVING
me	T23	1	252	1	1	24.166091947189145	2.6815707683563232	2.6815707683563232	203.58489812527077	136.48182704942755	1	0	LIVING
me	T23	1	252	1	2	57.28001396647874	2.6815707683563232	2.6815707683563232	482.54992298562524	323.4979398673956	1	0	LIVING
me	T23	1	252	1	3	32.64965543462902	2.6815707683563232	1.3407855033874512	206.3338674128438	107.56322831317586	1	0	LIVING
me	T23	1	252	1	4	19.1049731745428	1.3407855033874512	1.3407855033874512	80.4740040660966	26.974594530071727	1	0	LIVING
me	T23	1	252	1	5	26.92582403567252	1.3407855033874512	1.3407855033874512	113.41700682506017	38.01696967144301	0	0	LIVING
me	T23	1	256	1	1	20.615528128088304	1.3407855033874512	1.3407855033874512	86.83676649256581	29.107369437161143	1	0	LIVING
me	T23	1	256	1	2	21.840329667841555	1.3407855033874512	1.3407855033874512	91.99587785010497	30.836684867903283	1	0	LIVING
me	T23	1	256	1	3	36.22154055254967	1.3407855033874512	1.3407855033874512	152.57244148294498	51.14172947185829	1	0	LIVING
me	T23	1	256	1	4	28.844410203711913	1.3407855033874512	1.3407855033874512	121.49847910337199	40.725849892370356	1	0	LIVING
me	T23	1	256	1	5	28.442925306655784	1.3407855033874512	1.3407855033874512	119.80734366219677	40.15898742106015	1	0	LIVING
me	T23	1	256	1	6	27.459060435491963	1.3407855033874512	1.3407855033874512	115.66310619485357	38.7698540404706	0	0	LIVING
me	T23	1	260	1	1	36.359317925395686	2.681570529937744	2.6815707683563232	306.30552071851804	205.34498286887674	1	0	LIVING
me	T23	1	260	1	2	38.28837943815329	2.6815707683563232	2.6815707683563232	322.55673959747594	216.23967962634165	1	0	LIVING
me	T23	1	260	1	3	36.71511950137164	2.6815707683563232	2.6815707683563232	309.30296382544765	207.35444526305014	1	0	LIVING
me	T23	1	260	1	4	16.76305461424021	2.6815707683563232	2.6815707683563232	141.21872801635965	94.67200264240284	1	0	LIVING
me	T23	1	260	1	5	45.17742799230607	2.6815707683563232	2.6815707683563232	380.59286108299267	255.1466710984299	1	0	LIVING
me	T23	1	260	1	6	22.20360331117452	2.6815707683563232	2.6815707683563232	187.0521029216379	125.39836203603845	1	0	LIVING
me	T23	1	260	1	7	44.721359549995796	2.6815707683563232	2.6815707683563232	376.75075671755394	252.57095242608025	1	0	LIVING
me	T23	1	260	1	8	34.058772731852805	2.6815707683563232	2.6815707683563232	286.9248280623424	192.3523066808975	1	0	LIVING
me	T23	1	260	1	9	15.524174696260024	2.6815707683563232	2.6815707683563232	130.7819042865395	87.6752323300873	1	0	LIVING
me	T23	1	260	1	10	6.082762530298219	2.6815707683563232	2.6815707683563232	51.24364306637572	34.35336360786553	1	0	LIVING
me	T23	1	260	1	11	12.36931687685298	2.6815707683563232	2.6815707683563232	104.20411052628675	69.8576737353916	0	0	LIVING
me	T23	1	264	1	1	27.65863337187866	2.6815707683563232	2.6815707683563232	233.0074746716786	156.2065072223373	0	0	LIVING
me	T23	1	268	1	1	14.560219778561036	2.6815707683563232	2.6815707683563232	122.66115956099733	82.23114444660388	1	0	LIVING
me	T23	1	268	1	2	17.029386365926403	2.6815707683563232	2.6815707683563232	143.4624140311712	96.17615334044875	1	0	LIVING
me	T23	1	268	1	3	37.589892258425	2.6815707683563232	2.6815707683563232	316.6724020869861	212.29486278676958	1	0	LIVING
me	T23	1	268	1	4	9.848857801796104	2.6815707683563232	2.6815707683563232	82.97074746759608	55.62298240347005	1	0	LIVING
me	T23	1	268	1	5	21.095023109728988	2.6815707683563232	2.6815707683563232	177.7129765180726	119.13747998466037	0	0	LIVING
me	T23	1	272	1	1	39.0	2.6815707683563232	2.6815707683563232	328.5517180120251	220.25866931896655	1	0	LIVING
me	T23	1	272	1	2	22.80350850198276	2.6815707683563232	2.6815707683563232	192.10594602636556	128.78642149872982	1	0	LIVING
me	T23	1	272	1	3	51.92301994298868	2.6815707683563232	2.6815707683563232	437.4204463241429	293.2434687093551	0	0	LIVING
me	T23	1	276	1	1	36.61966684720111	2.6815707683563232	2.6815707683563232	308.49883219681857	206.8153612991895	1	0	LIVING
me	T23	1	276	1	2	14.035668847618199	2.6815707683563232	2.6815707683563232	118.24213111109795	79.26866008661686	0	0	LIVING
me	T23	1	280	1	1	41.23105625617661	14.748636245727539	14.748636245727539	1910.4083069489152	7043.979372573908	1	0	LIVING
me	T23	1	280	1	2	42.579337712087536	14.748636245727539	12.067066192626953	1794.4161341546	6031.875694107719	1	0	LIVING
me	T23	1	280	1	3	50.21951811795888	12.067066192626953	14.748636245727539	2116.100673134085	7114.199209808875	1	0	LIVING
me	T23	1	280	1	4	55.97320787662612	14.748636245727539	16.08942222595215	2711.553948123998	10458.218678323297	1	0	LIVING
me	T23	1	280	1	5	11.0	16.08942222595215	16.08942222595215	556.0105173211116	2236.4719917129187	1	0	LIVING
me	T23	1	280	1	6	43.829214001622255	16.08942222595215	16.08942222595215	2215.409450074518	8911.164503038171	1	0	LIVING
me	T23	1	280	1	7	40.0	16.08942222595215	16.08942222595215	2021.8564266222243	8132.625424410614	1	0	LIVING
me	T23	1	280	1	8	27.892651361962706	16.08942222595215	14.748637199401855	1351.5188459565888	5211.555246919516	0	0	LIVING
me	T23	1	284	1	1	19.235384061671343	6.703927040100098	8.04471206665039	445.89878496781944	823.8144593498954	1	0	LIVING
me	T23	1	284	1	2	10.295630140987	8.04471206665039	8.04471206665039	260.20360542978733	523.3157703756204	1	0	LIVING
me	T23	1	284	1	3	36.235341863986875	8.04471206665039	5.363142013549805	763.6750823866356	1296.0839233468334	1	0	LIVING
me	T23	1	284	1	4	8.06225774829855	5.363142013549805	5.363142013549805	135.83942921898873	182.13153760158525	0	0	LIVING
me	T23	1	288	1	1	14.317821063276353	4.022356986999512	4.022356986999512	180.92868017057253	181.9399347976291	0	0	LIVING
me	T23	1	292	1	1	19.4164878389476	4.022356986999512	4.022356986999512	245.35852925688684	246.729898062346	1	0	LIVING
me	T23	1	292	1	2	16.64331697709324	4.022356986999512	4.022356986999512	210.31505848676227	211.49056076663246	1	0	LIVING
me	T23	1	292	1	3	12.165525060596439	4.022356986999512	4.022356986999512	153.73096109164962	154.59020101745475	1	0	LIVING
me	T23	1	292	1	4	12.041594578792296	4.022356986999512	4.022356986999512	152.16490027788248	153.0153871069277	1	0	LIVING
me	T23	1	292	1	5	16.278820596099706	4.022356986999512	2.6815717220306396	171.56953541449295	145.56733304763907	1	0	LIVING
me	T23	1	292	1	6	12.727922061357855	2.6815717220306396	2.6815717220306396	107.2251832613209	71.883004805648	0	0	LIVING
me	T23	1	296	1	1	42.01190307520001	4.022356986999512	2.6815717220306396	442.4629599365313	375.67590666722003	1	0	LIVING
me	T23	1	296	1	2	21.587033144922902	2.6815717220306396	2.6815717220306396	181.85793202332272	121.91627194255706	1	0	LIVING
me	T23	1	296	1	3	34.40930106817051	2.6815717220306396	2.6815717220306396	289.87792313169894	194.3321103097967	1	0	LIVING
me	T23	1	296	1	4	26.1725046566048	2.6815717220306396	2.6815717220306396	220.4878058400708	147.81346624665443	1	0	LIVING
me	T23	1	296	1	5	46.400431032480725	2.6815717220306396	2.6815717220306396	390.8960706136856	262.05396221102563	1	0	LIVING
me	T23	1	296	1	6	24.758836806279895	2.6815717220306396	2.6815717220306396	208.57849388867794	139.82954771002142	1	0	LIVING
me	T23	1	296	1	7	21.840329667841555	2.6815717220306396	2.6815717220306396	183.9918047763517	123.3468051502905	1	0	LIVING
me	T23	1	296	1	8	24.758836806279895	2.6815717220306396	2.6815717220306396	208.57849388867794	139.82954771002142	0	0	LIVING
me	T23	1	300	1	1	62.39390995922599	5.346062183380127	5.346062183380127	1047.9150569443693	1400.5547729047455	1	0	LIVING
me	T23	1	300	1	2	30.01666203960727	5.346062183380127	5.346062183380127	504.1343318774303	673.7833758729579	1	0	LIVING
me	T23	1	300	1	3	44.04543109109048	5.346062183380127	5.346062183380127	739.7496079364466	988.6868570920877	1	0	LIVING
me	T23	1	300	1	4	35.35533905932738	5.346062183380127	5.346062183380127	593.7982115218307	793.6205456520617	1	0	LIVING
me	T23	1	300	1	5	85.0235261559999	5.346062183380127	6.678307056427002	1605.9596210103464	2423.6341366598276	1	0	LIVING
me	T23	1	300	1	6	40.44749683231337	6.678307056427002	8.010552406311035	933.3800275872766	1718.2521975434613	1	0	LIVING
me	T23	1	300	1	7	106.30145812734649	8.010552406311035	8.010552406311035	2675.1710774849003	5357.3996139380215	1	0	LIVING
me	T23	1	300	1	8	80.09993757800315	8.010552406311035	8.010552406311035	2015.7864256228413	4036.890765343687	1	0	LIVING
me	T23	1	300	1	9	70.06425622241343	8.010552406311035	8.010552406311035	1763.2295465519462	3531.110728388483	1	0	LIVING
me	T23	1	300	1	10	86.0	8.010552406311035	5.346061706542969	1804.5412394548548	3052.419644569709	1	0	LIVING
me	T23	1	300	1	11	19.924858845171276	5.346061706542969	8.010552406311035	418.9673223493978	707.1980297009223	1	0	LIVING
me	T23	1	300	1	12	51.03920062069938	8.010552406311035	8.010552406311035	1284.447040744018	2572.2826245099	1	0	LIVING
me	T23	1	300	1	13	61.032778078668514	8.010552406311035	6.678307056427002	1408.305807626171	2592.736591107772	1	0	LIVING
me	T23	1	300	1	14	20.024984394500787	6.678307056427002	6.678307056427002	420.1345933359367	701.4469533168225	1	0	LIVING
me	T23	1	300	1	15	29.427877939124322	6.678307056427002	6.678307056427002	617.4121930446479	1030.817049158189	1	0	LIVING
me	T23	1	300	1	16	46.0	6.678307056427002	6.678307056427002	965.1039377968455	1611.3151060150037	1	0	LIVING
me	T23	1	300	1	17	45.70557952810576	6.678307056427002	6.678307056427002	958.9268430839511	1601.0019722349327	1	0	LIVING
me	T23	1	300	1	18	83.02409288875127	6.678307056427002	5.346061706542969	1568.1957178278667	2366.6391917151873	1	0	LIVING
